target_freq,$width,$length,$depth,$ground_plane,$x_0,max_total_gain,max_total_directivity,min_s11_f,min_s11_dB,s11_at_target,local_resonance_f,local_resonance_dB
1500000000,57,38,1.6,76,1,1.12734,6.39827,2420400000,-21.83368726,-0.661148686,1767200000,-13.16223371
1500000000,57,38,1.6,76,1,1.15005,6.42355,2418100000,-18.67427586,-0.658972388,1758000000,-14.24676061
1500000000,57,38,1.6,76,2,1.32852,6.51235,2429600000,-15.27330338,-0.728511999,1746500000,-12.69760158
1500000000,57,38,1.6,76,2,1.30617,6.509,2429600000,-28.13934709,-0.693628334,1753400000,-13.33455434
1500000000,57,38,1.6,76,2,1.26758,6.53327,3000000000,-17.29133831,-0.701837624,1735000000,-16.41098011
1500000000,57,38,1.6,76,2,1.07121,6.5156,2445700000,-20.07845393,-0.655425944,1762600000,-14.659307
1500000000,57,38,1.6,76,2,1.03414,6.49512,2429600000,-18.56632542,-0.648349793,1758000000,-15.62140488
1500000000,57,38,1.6,76,3,0.985524,6.48061,2436500000,-21.68396578,-0.67986543,1767200000,-13.06208718
1500000000,57,38,1.6,76,3,0.906594,6.44307,2425000000,-20.57929628,-0.682504761,1755700000,-15.10093602
1500000000,57,38,1.6,76,3,1.00699,6.4621,2438800000,-18.0339043,-0.689880486,1741900000,-17.183693
1500000000,57,38,1.6,76,3,0.692004,6.43393,2438800000,-19.96586641,-0.643301703,1769500000,-16.52942485
1500000000,57,38,1.6,76,3,0.612003,6.46682,2445700000,-18.03858267,-0.644969009,1776400000,-16.80011197
1500000000,57,38,1.6,76,4,0.823365,6.4273,2429600000,-26.98039439,-0.660370164,1771800000,-14.61260597
1500000000,57,38,1.6,76,4,0.72537,6.46636,2429600000,-18.35102462,-0.651469687,1767200000,-16.85807988
1500000000,57,38,1.6,76,4,0.652362,6.47563,2425000000,-25.28819472,-0.656738037,1764900000,-17.06892441
1500000000,57,38,1.6,76,4,0.344107,6.48456,2445700000,-21.02374376,-0.608391228,1783300000,-18.55151384
1500000000,57,38,1.6,76,4,0.294555,6.49472,2448000000,-20.7572081,-0.623004247,1776400000,-20.30010208
1500000000,57,38,1.6,76,5,0.55013,6.4689,2420400000,-28.60453583,-0.669026173,1769500000,-15.7236694
1500000000,57,38,1.6,76,5,0.397653,6.47476,2450300000,-20.17361636,-0.634114103,1776400000,-18.22330013
1500000000,57,38,1.6,76,5,0.251232,6.5258,1771800000,-22.6333988,-0.623040432,1771800000,-22.6333988
1500000000,57,38,1.6,76,5,0.156073,6.54757,1769500000,-25.25119267,-0.617994998,1769500000,-25.25119267
1500000000,57,38,1.6,76,5,0.149521,6.54786,1767200000,-30.0828075,-0.605599734,1767200000,-30.0828075
1500000000,57,38,1.6,76,6,0.277646,6.46581,2429600000,-28.91570738,-0.644306895,1771800000,-18.18485551
1500000000,57,38,1.6,76,6,0.064114,6.51419,1758000000,-28.90734754,-0.626161838,1758000000,-28.90734754
1500000000,57,38,1.6,76,6,-0.047442,6.5084,1764900000,-37.04088358,-0.613851175,1764900000,-37.04088358
1500000000,57,38,1.6,76,6,-0.181769,6.55287,1771800000,-30.91020587,-0.591855446,1771800000,-30.91020587
1500000000,57,38,1.6,76,6,-0.0657963,6.58598,1753400000,-27.42181876,-0.615332301,1753400000,-27.42181876
1500000000,57,38,1.6,76,7,0.262382,6.54454,2429600000,-25.35595218,-0.678832697,1751100000,-21.11067804
1500000000,57,38,1.6,76,7,-0.0167676,6.49929,1737300000,-33.14833791,-0.652923614,1737300000,-33.14833791
1500000000,57,38,1.6,76,7,-0.0951208,6.56983,1751100000,-39.09784793,-0.6420972,1751100000,-39.09784793
1500000000,57,38,1.6,76,7,-0.626962,6.54484,1774100000,-20.44052642,-0.581994499,1774100000,-20.44052642
1500000000,57,38,1.6,76,7,-0.80339,6.51834,1755700000,-14.02402173,-0.565229251,1755700000,-14.02402173
1500000000,57,38,1.6,76,8,-0.0317165,6.51327,2438800000,-25.77021164,-0.645508193,1769500000,-25.7603195
1500000000,57,38,1.6,76,8,-0.404217,6.54113,1744200000,-25.4581544,-0.642640142,1744200000,-25.4581544
1500000000,57,38,1.6,76,8,-0.75431,6.48862,2448000000,-16.37035124,-0.599479469,1748800000,-16.0675902
1500000000,57,38,1.6,76,8,-0.923416,6.58864,2461800000,-17.08863261,-0.58135467,1753400000,-13.50825494
1500000000,57,38,1.6,76,8,-1.32667,6.50751,2450300000,-15.35204077,-0.554560927,1760300000,-11.79467371
1500000000,57,39,1.6,78,1,1.62565,6.54229,2422700000,-21.12265071,-0.852119331,1718900000,-11.68232619
1500000000,57,39,1.6,78,1,1.4866,6.50751,2418100000,-22.36771212,-0.834796332,1723500000,-11.87176041
1500000000,57,39,1.6,78,1,1.50433,6.47107,2434200000,-25.79505685,-0.826674222,1723500000,-11.89039679
1500000000,57,39,1.6,78,1,1.50645,6.53161,2434200000,-25.5129584,-0.833390211,1718900000,-12.27904606
1500000000,57,39,1.6,78,1,1.49623,6.49935,2431900000,-22.65225722,-0.823683501,1718900000,-12.4531521
1500000000,57,39,1.6,78,2,1.52199,6.59269,2425000000,-18.82677887,-0.843672723,1718900000,-12.38420757
1500000000,57,39,1.6,78,2,1.42204,6.59477,2431900000,-23.0996166,-0.8286554,1723500000,-12.32983406
1500000000,57,39,1.6,78,2,1.30466,6.59244,2436500000,-22.91082388,-0.791679046,1725800000,-13.10016673
1500000000,57,39,1.6,78,2,1.27285,6.63354,2436500000,-30.43611894,-0.790183986,1730400000,-12.93144803
1500000000,57,39,1.6,78,2,1.29509,6.58285,2434200000,-21.91377126,-0.758859078,1735000000,-13.30744702
1500000000,57,39,1.6,78,3,1.2876,6.58507,2434200000,-34.362332,-0.777352396,1732700000,-12.74548999
1500000000,57,39,1.6,78,3,1.44878,6.58467,2418100000,-21.81059528,-0.843761535,1707400000,-14.30047507
1500000000,57,39,1.6,78,3,1.27617,6.60472,2422700000,-23.14279007,-0.788286102,1718900000,-15.10693299
1500000000,57,39,1.6,78,3,1.27778,6.61971,2445700000,-25.94767526,-0.817825213,1716600000,-14.4093807
1500000000,57,39,1.6,78,3,1.02518,6.59994,2436500000,-21.23529799,-0.743119965,1732700000,-16.11416466
1500000000,57,39,1.6,78,4,1.10511,6.59434,2436500000,-27.4417846,-0.80465062,1732700000,-12.87789622
1500000000,57,39,1.6,78,4,0.973138,6.55754,2443400000,-28.48810977,-0.757043971,1735000000,-14.73315798
1500000000,57,39,1.6,78,4,1.00762,6.61225,2441100000,-28.71508214,-0.757551546,1728100000,-16.09241031
1500000000,57,39,1.6,78,4,0.921247,6.60137,2441100000,-27.18639192,-0.766230587,1728100000,-17.2966338
1500000000,57,39,1.6,78,4,0.719141,6.60288,2450300000,-26.27187517,-0.71248135,1741900000,-17.79707534
1500000000,57,39,1.6,78,5,0.980546,6.65277,2441100000,-34.44304538,-0.773414996,1732700000,-14.4762313
1500000000,57,39,1.6,78,5,0.819635,6.60381,2441100000,-34.6302465,-0.760646413,1732700000,-16.26357286
1500000000,57,39,1.6,78,5,0.653905,6.60252,2450300000,-30.24716788,-0.724889085,1737300000,-17.99995649
1500000000,57,39,1.6,78,5,0.669763,6.55065,1723500000,-25.45603438,-0.72123734,1723500000,-25.45603438
1500000000,57,39,1.6,78,5,0.538291,6.58378,1739600000,-25.16798225,-0.678716433,1739600000,-25.16798225
1500000000,57,39,1.6,78,6,0.780335,6.59567,2427300000,-25.46628871,-0.780750082,1728100000,-16.62803552
1500000000,57,39,1.6,78,6,0.421962,6.62288,2448000000,-40.45901175,-0.720613737,1735000000,-19.9289207
1500000000,57,39,1.6,78,6,0.314598,6.60064,2436500000,-40.05746749,-0.723943045,1737300000,-24.14304005
1500000000,57,39,1.6,78,6,0.37255,6.57205,1730400000,-31.36332068,-0.69889372,1730400000,-31.36332068
1500000000,57,39,1.6,78,6,0.38367,6.54588,1725800000,-36.26991531,-0.701754407,1725800000,-36.26991531
1500000000,57,39,1.6,78,7,0.480627,6.49537,2448000000,-29.47710245,-0.778422938,1730400000,-18.03371846
1500000000,57,39,1.6,78,7,0.281093,6.5913,2445700000,-28.81203838,-0.698471256,1737300000,-24.23592974
1500000000,57,39,1.6,78,7,-0.035546,6.62354,1737300000,-33.30497779,-0.679554857,1737300000,-33.30497779
1500000000,57,39,1.6,78,7,-0.0203362,6.62441,1728100000,-23.55382075,-0.662050614,1728100000,-23.55382075
1500000000,57,39,1.6,78,7,-0.3843,6.64437,2457200000,-22.73926265,-0.641006814,1739600000,-19.5346933
1500000000,57,39,1.6,78,8,0.306181,6.60712,2420400000,-31.44830708,-0.714966016,1735000000,-23.65710593
1500000000,57,39,1.6,78,8,-0.0759529,6.57037,1728100000,-45.02000333,-0.703050019,1728100000,-45.02000333
1500000000,57,39,1.6,78,8,-0.0184219,6.56473,1707400000,-22.94748968,-0.726316281,1707400000,-22.94748968
1500000000,57,39,1.6,78,8,-0.596533,6.64838,2450300000,-20.63769521,-0.624581538,1741900000,-16.5953624
1500000000,57,39,1.6,78,8,-0.661219,6.6221,2459500000,-20.05946485,-0.622481386,1728100000,-14.13164878
1500000000,57,40,1.6,80,1,1.69577,6.55136,2436500000,-29.55014183,-1.030813749,1684400000,-10.86154405
1500000000,57,40,1.6,80,1,1.69695,6.60254,2431900000,-30.67186616,-1.004485645,1693600000,-10.64388303
1500000000,57,40,1.6,80,1,1.69164,6.55399,2436500000,-30.18234591,-0.984798148,1691300000,-11.3258463
1500000000,57,40,1.6,80,1,1.78725,6.60551,2431900000,-34.25169439,-1.035377022,1686700000,-11.031957
1500000000,57,40,1.6,80,1,1.62313,6.5907,2441100000,-41.73840852,-0.987427169,1695900000,-11.19759262
1500000000,57,40,1.6,80,2,1.71604,6.62952,2427300000,-32.94095909,-1.021323095,1689000000,-11.09278448
1500000000,57,40,1.6,80,2,1.73077,6.58913,2425000000,-24.68233646,-1.072095997,1677500000,-11.86647208
1500000000,57,40,1.6,80,2,1.53814,6.60282,2438800000,-35.99509541,-0.971775139,1695900000,-11.53009066
1500000000,57,40,1.6,80,2,1.53311,6.63976,2443400000,-33.61493594,-0.946323998,1698200000,-12.11014431
1500000000,57,40,1.6,80,2,1.52964,6.60696,2438800000,-35.51749256,-0.935147683,1700500000,-12.18238409
1500000000,57,40,1.6,80,3,1.60504,6.65452,2436500000,-32.95736472,-1.005536058,1691300000,-11.45536094
1500000000,57,40,1.6,80,3,1.64623,6.58869,2434200000,-27.45406967,-0.999703132,1689000000,-12.47817144
1500000000,57,40,1.6,80,3,1.42906,6.60777,2445700000,-39.7182803,-0.950683282,1695900000,-12.80492928
1500000000,57,40,1.6,80,3,1.38676,6.60768,2445700000,-42.79403824,-0.934391738,1693600000,-13.72167482
1500000000,57,40,1.6,80,3,1.36436,6.63189,2448000000,-30.32434619,-0.886048477,1702800000,-14.08129691
1500000000,57,40,1.6,80,4,1.49163,6.5975,2434200000,-44.1905237,-0.988139044,1691300000,-12.63000941
1500000000,57,40,1.6,80,4,1.2032,6.58612,2445700000,-30.54955393,-0.956363837,1698200000,-12.81742639
1500000000,57,40,1.6,80,4,1.20189,6.53334,2445700000,-40.69751337,-0.936634934,1693600000,-14.09489463
1500000000,57,40,1.6,80,4,1.10997,6.6095,2441100000,-34.45851153,-0.892363085,1700500000,-15.17315738
1500000000,57,40,1.6,80,4,0.86998,6.50717,2450300000,-35.76946825,-0.832934335,1709700000,-16.02281321
1500000000,57,40,1.6,80,5,1.13822,6.55309,2441100000,-35.16033598,-0.950228212,1695900000,-13.1925914
1500000000,57,40,1.6,80,5,1.07069,6.56785,2441100000,-32.67167612,-0.921403054,1693600000,-15.06035525
1500000000,57,40,1.6,80,5,1.0198,6.57286,2436500000,-34.86618335,-0.884494017,1698200000,-17.04160404
1500000000,57,40,1.6,80,5,0.923727,6.58602,2445700000,-22.80605681,-0.83509532,1695900000,-19.79798713
1500000000,57,40,1.6,80,5,0.760505,6.58041,2452600000,-26.32114473,-0.811928964,1705100000,-19.6775908
1500000000,57,40,1.6,80,6,1.06016,6.56255,2448000000,-35.03729893,-0.922674901,1693600000,-14.42851707
1500000000,57,40,1.6,80,6,0.921291,6.59005,2429600000,-24.08453497,-0.901585389,1693600000,-16.86445316
1500000000,57,40,1.6,80,6,0.838311,6.6145,2436500000,-46.03786941,-0.862546417,1693600000,-20.63051377
1500000000,57,40,1.6,80,6,0.587999,6.55303,2452600000,-40.97095041,-0.791418386,1702800000,-23.99847314
1500000000,57,40,1.6,80,6,0.445973,6.56736,2457200000,-36.36538913,-0.771343186,1705100000,-27.30604308
1500000000,57,40,1.6,80,7,0.791224,6.67334,2441100000,-23.73280728,-0.896768753,1698200000,-17.13900001
1500000000,57,40,1.6,80,7,0.77113,6.6068,2438800000,-45.36148654,-0.877487413,1686700000,-22.83504884
1500000000,57,40,1.6,80,7,0.461603,6.63648,2445700000,-41.83992591,-0.77117712,1700500000,-35.58818512
1500000000,57,40,1.6,80,7,0.356586,6.6415,2459500000,-35.48554189,-0.758693739,1700500000,-33.25412193
1500000000,57,40,1.6,80,7,0.0976299,6.63436,1712000000,-27.25101415,-0.719799054,1712000000,-27.25101415
1500000000,57,40,1.6,80,8,0.705314,6.63236,2445700000,-31.04478618,-0.865797898,1702800000,-18.15305741
1500000000,57,40,1.6,80,8,0.389831,6.689,1700500000,-28.17828556,-0.81350845,1700500000,-28.17828556
1500000000,57,40,1.6,80,8,0.377047,6.58425,2443400000,-36.7669569,-0.82681701,1682100000,-29.3249467
1500000000,57,40,1.6,80,8,0.0346483,6.70369,2454900000,-29.25400678,-0.747732601,1698200000,-22.3817455
1500000000,57,40,1.6,80,8,-0.226003,6.70319,2461800000,-32.11118498,-0.698853258,1707400000,-18.00351684
1500000000,57,41,1.6,82,1,2.06403,6.71316,2436500000,-33.75048272,-1.410213292,1649900000,-9.500064451
1500000000,57,41,1.6,82,1,1.87558,6.59329,2427300000,-26.72218415,-1.359063359,1649900000,-10.27760024
1500000000,57,41,1.6,82,1,1.88198,6.63877,2438800000,-21.69770548,-1.392623679,1649900000,-9.937114191
1500000000,57,41,1.6,82,1,1.82502,6.56162,2427300000,-29.4054275,-1.312795116,1654500000,-10.26621471
1500000000,57,41,1.6,82,1,1.86334,6.57044,2983900000,-28.2505052,-1.416401553,1647600000,-10.33664699
1500000000,57,41,1.6,82,2,1.857,6.59263,2431900000,-37.96919184,-1.315126088,1654500000,-10.57597856
1500000000,57,41,1.6,82,2,1.70237,6.5845,2429600000,-24.66618276,-1.287825895,1656800000,-10.61185292
1500000000,57,41,1.6,82,2,1.68099,6.60559,2438800000,-31.45297883,-1.235250084,1661400000,-10.99384626
1500000000,57,41,1.6,82,2,1.73552,6.59392,2448000000,-28.87161005,-1.246042477,1661400000,-10.77229476
1500000000,57,41,1.6,82,2,1.7723,6.60606,2995400000,-30.51809801,-1.332294972,1647600000,-11.4958626
1500000000,57,41,1.6,82,3,1.79391,6.61137,2434200000,-36.57270938,-1.25227048,1659100000,-11.04597195
1500000000,57,41,1.6,82,3,1.65486,6.67878,2450300000,-27.81238279,-1.159205985,1668300000,-11.39068539
1500000000,57,41,1.6,82,3,1.64811,6.62497,2988500000,-48.62639361,-1.278164751,1647600000,-12.78183445
1500000000,57,41,1.6,82,3,1.5208,6.65211,2452600000,-24.78178774,-1.138584573,1670600000,-11.93371246
1500000000,57,41,1.6,82,3,1.55448,6.6296,2443400000,-49.18104141,-1.129675378,1661400000,-13.32364494
1500000000,57,41,1.6,82,4,1.68984,6.64999,2438800000,-29.40869645,-1.205205775,1659100000,-12.06017468
1500000000,57,41,1.6,82,4,1.61402,6.72382,2443400000,-24.5781372,-1.194733584,1663700000,-11.79134104
1500000000,57,41,1.6,82,4,1.44293,6.68943,2445700000,-29.99455845,-1.090450662,1668300000,-13.11447902
1500000000,57,41,1.6,82,4,1.44262,6.64352,2445700000,-28.89591866,-1.109834752,1661400000,-14.50936017
1500000000,57,41,1.6,82,4,1.39802,6.60195,2445700000,-24.79148437,-1.111765567,1663700000,-14.40673622
1500000000,57,41,1.6,82,5,1.63515,6.67944,2445700000,-22.08539387,-1.228991019,1659100000,-12.15614742
1500000000,57,41,1.6,82,5,1.51723,6.68833,2448000000,-33.83118166,-1.171958284,1661400000,-12.52532198
1500000000,57,41,1.6,82,5,1.47271,6.58914,2425000000,-30.40620281,-1.186494452,1652200000,-15.52181478
1500000000,57,41,1.6,82,5,1.29607,6.72943,2450300000,-25.59827535,-1.033313515,1670600000,-15.6405106
1500000000,57,41,1.6,82,5,1.17781,6.69528,2454900000,-29.45401512,-0.982824086,1670600000,-18.03180311
1500000000,57,41,1.6,82,6,1.41264,6.6796,2443400000,-21.679083,-1.198255145,1656800000,-13.4828984
1500000000,57,41,1.6,82,6,1.35839,6.68933,2438800000,-22.62380464,-1.108161351,1659100000,-15.59217006
1500000000,57,41,1.6,82,6,1.17739,6.70412,2443400000,-23.21512277,-1.017171294,1661400000,-19.29169311
1500000000,57,41,1.6,82,6,1.07682,6.6873,2443400000,-23.87347887,-0.982615553,1666000000,-20.71031375
1500000000,57,41,1.6,82,6,0.942717,6.68327,2459500000,-30.32559696,-0.932857815,1672900000,-21.90282747
1500000000,57,41,1.6,82,7,1.31915,6.67951,3000000000,-54.33658139,-1.162903153,1656800000,-15.17113199
1500000000,57,41,1.6,82,7,1.23313,6.64875,2427300000,-29.98300918,-1.155191919,1647600000,-18.59071478
1500000000,57,41,1.6,82,7,1.14334,6.67095,2452600000,-25.80128895,-1.026011918,1659100000,-22.61575028
1500000000,57,41,1.6,82,7,0.903983,6.64896,2450300000,-32.6808026,-0.966706747,1663700000,-26.2670593
1500000000,57,41,1.6,82,7,0.741733,6.66833,1672900000,-36.5635761,-0.862934161,1672900000,-36.5635761
1500000000,57,41,1.6,82,8,1.05981,6.71628,3000000000,-23.23542499,-1.029396166,1663700000,-18.37794781
1500000000,57,41,1.6,82,8,1.01474,6.66092,3000000000,-32.73794141,-1.043756689,1654500000,-24.55305878
1500000000,57,41,1.6,82,8,0.771407,6.6796,1659100000,-32.59754642,-0.996843396,1659100000,-32.59754642
1500000000,57,41,1.6,82,8,0.442247,6.72552,2464100000,-30.33330887,-0.842531723,1672900000,-25.80795993
1500000000,57,41,1.6,82,8,0.290164,6.74945,2475600000,-30.47796577,-0.793469865,1679800000,-21.30563429
1500000000,57,42,1.6,84,1,2.05309,6.62502,2988500000,-40.54670747,-1.821967875,1620000000,-9.475929781
1500000000,57,42,1.6,84,1,2.05954,6.61003,3000000000,-24.15714208,-1.927259262,1615400000,-9.333208626
1500000000,57,42,1.6,84,1,2.04812,6.65987,2988500000,-27.33905431,-1.853645514,1617700000,-9.586845666
1500000000,57,42,1.6,84,1,2.02059,6.66056,3000000000,-26.23016321,-1.69907663,1626900000,-9.835089763
1500000000,57,42,1.6,84,1,2.04608,6.67702,3000000000,-21.71231946,-1.689107112,1626900000,-9.874021181
1500000000,57,42,1.6,84,2,2.04969,6.61002,2995400000,-34.31679883,-1.921773403,1615400000,-9.75461385
1500000000,57,42,1.6,84,2,1.98886,6.60767,3000000000,-29.04598778,-1.777703862,1624600000,-9.635043336
1500000000,57,42,1.6,84,2,1.97405,6.6082,3000000000,-27.87153482,-1.757296659,1622300000,-10.11039344
1500000000,57,42,1.6,84,2,1.92624,6.58675,3000000000,-20.1586229,-1.675523322,1626900000,-10.29162753
1500000000,57,42,1.6,84,2,1.91052,6.59546,2438800000,-23.44790348,-1.648794693,1626900000,-10.49981152
1500000000,57,42,1.6,84,3,2.08808,6.65507,2967800000,-32.70046111,-1.972934401,1613100000,-10.04723499
1500000000,57,42,1.6,84,3,1.85841,6.65986,2977000000,-25.3494689,-1.663598698,1624600000,-11.10789975
1500000000,57,42,1.6,84,3,1.83363,6.62132,3000000000,-27.65220933,-1.593237702,1631500000,-11.13325359
1500000000,57,42,1.6,84,3,1.8943,6.68393,2448000000,-26.08116353,-1.662460627,1624600000,-10.80162691
1500000000,57,42,1.6,84,3,1.92831,6.64902,2441100000,-25.3168519,-1.647858722,1624600000,-11.38137884
1500000000,57,42,1.6,84,4,1.84349,6.65473,2995400000,-24.63924877,-1.69199841,1626900000,-10.50878583
1500000000,57,42,1.6,84,4,1.7864,6.69116,3000000000,-23.29382885,-1.536615504,1629200000,-11.89498254
1500000000,57,42,1.6,84,4,1.80618,6.67309,2448000000,-20.33650514,-1.563481193,1626900000,-11.97750168
1500000000,57,42,1.6,84,4,1.72283,6.6152,3000000000,-26.50760837,-1.45773004,1631500000,-12.94542517
1500000000,57,42,1.6,84,4,1.6748,6.60723,2441100000,-22.63546207,-1.42247625,1633800000,-13.94278283
1500000000,57,42,1.6,84,5,1.80475,6.69818,2450300000,-23.59718944,-1.603352875,1626900000,-11.17173706
1500000000,57,42,1.6,84,5,1.69305,6.63453,2443400000,-21.43156006,-1.507415163,1629200000,-12.68648886
1500000000,57,42,1.6,84,5,1.65037,6.63411,2997700000,-40.12480327,-1.459390261,1629200000,-13.45825467
1500000000,57,42,1.6,84,5,2.25169,6.63497,2806800000,-13.93525629,-9.594460393,1509600000,-10.21238306
1500000000,57,42,1.6,84,5,1.43914,6.63096,2452600000,-24.83793087,-1.220761835,1640700000,-17.08243895
1500000000,57,42,1.6,84,6,1.78005,6.64988,2986200000,-20.71509439,-1.720309748,1620000000,-11.75652548
1500000000,57,42,1.6,84,6,1.51507,6.69544,2450300000,-19.53315455,-1.341685529,1636100000,-14.91743444
1500000000,57,42,1.6,84,6,1.5008,6.65921,2450300000,-23.52857923,-1.33548514,1633800000,-15.72064165
1500000000,57,42,1.6,84,6,1.22712,6.57815,2457200000,-23.27725188,-1.203908815,1643000000,-17.48731167
1500000000,57,42,1.6,84,6,1.31117,6.64675,2452600000,-26.44085992,-1.193906555,1638400000,-20.30266802
1500000000,57,42,1.6,84,7,1.66214,6.73209,2995400000,-19.24827982,-1.520976636,1624600000,-13.71033269
1500000000,57,42,1.6,84,7,1.43985,6.73423,2445700000,-22.05636323,-1.319571779,1636100000,-16.056747
1500000000,57,42,1.6,84,7,1.37985,6.67913,2452600000,-21.6391016,-1.222192072,1638400000,-18.99382204
1500000000,57,42,1.6,84,7,1.31059,6.7008,1638400000,-23.79301378,-1.190634703,1638400000,-23.79301378
1500000000,57,42,1.6,84,7,1.06747,6.63806,1640700000,-26.72849042,-1.135165373,1640700000,-26.72849042
1500000000,57,42,1.6,84,8,1.50622,6.74898,2457200000,-17.04037593,-1.389558184,1636100000,-14.14620299
1500000000,57,42,1.6,84,8,1.46592,6.73827,2445700000,-37.7172365,-1.341000318,1624600000,-20.50841127
1500000000,57,42,1.6,84,8,1.38654,6.71435,2445700000,-22.76338503,-1.369720602,1622300000,-22.01097756
1500000000,57,42,1.6,84,8,0.981359,6.68802,1640700000,-37.28263871,-1.067079288,1640700000,-37.28263871
1500000000,57,42,1.6,84,8,0.982193,6.77884,2459500000,-34.86111969,-1.021188555,1640700000,-28.85959347
1500000000,57,43,1.6,86,1,2.29474,6.72302,2986200000,-36.31320974,-2.903953823,1583200000,-8.710255295
1500000000,57,43,1.6,86,1,2.19212,6.70425,2974700000,-24.74514433,-2.657697278,1587800000,-9.118173415
1500000000,57,43,1.6,86,1,2.20542,6.71047,2983900000,-38.33980174,-2.594316573,1590100000,-9.319835834
1500000000,57,43,1.6,86,1,2.1479,6.64403,2981600000,-37.51565654,-2.672679936,1587800000,-9.341296766
1500000000,57,43,1.6,86,1,2.16576,6.67923,2436500000,-21.52826602,-2.576638657,1590100000,-9.268614881
1500000000,57,43,1.6,86,2,2.16512,6.72538,2990800000,-43.18537364,-2.46787297,1594700000,-8.987982123
1500000000,57,43,1.6,86,2,2.11173,6.69958,2438800000,-17.73548345,-2.41649179,1594700000,-9.668626323
1500000000,57,43,1.6,86,2,2.16644,6.67844,2983900000,-28.91680889,-2.564167687,1590100000,-9.603085247
1500000000,57,43,1.6,86,2,2.07751,6.66236,2993100000,-31.7142692,-2.432963993,1592400000,-10.00598645
1500000000,57,43,1.6,86,2,2.05277,6.72996,2995400000,-20.42806328,-2.060880843,1606200000,-10.24424924
1500000000,57,43,1.6,86,3,2.21401,6.72768,2983900000,-22.80384691,-2.559205166,1587800000,-9.853907403
1500000000,57,43,1.6,86,3,2.10148,6.75233,2995400000,-27.67597437,-2.331355633,1594700000,-10.04007563
1500000000,57,43,1.6,86,3,2.11941,6.69485,2438800000,-23.50372067,-2.440541921,1590100000,-11.07162059
1500000000,57,43,1.6,86,3,2.09029,6.71158,2448000000,-18.98021354,-2.259706718,1594700000,-10.89132291
1500000000,57,43,1.6,86,3,2.03345,6.71679,2448000000,-20.34298617,-2.01334649,1603900000,-11.05634404
1500000000,57,43,1.6,86,4,2.01501,6.67472,2990800000,-23.14091232,-2.323258945,1597000000,-9.819608558
1500000000,57,43,1.6,86,4,1.99466,6.66131,2983900000,-18.1759423,-2.254068672,1597000000,-10.54853771
1500000000,57,43,1.6,86,4,2.06567,6.71962,2970100000,-18.39591935,-2.435044243,1590100000,-11.0981319
1500000000,57,43,1.6,86,4,1.99608,6.7199,2986200000,-21.49285806,-2.127827135,1599300000,-11.32327457
1500000000,57,43,1.6,86,4,1.97486,6.69952,2445700000,-18.45698983,-2.096741488,1594700000,-13.26262193
1500000000,57,43,1.6,86,5,2.03848,6.73188,2986200000,-41.35411903,-2.127790787,1599300000,-11.31914333
1500000000,57,43,1.6,86,5,1.92457,6.69166,3000000000,-23.92135114,-2.038312246,1601600000,-11.84942628
1500000000,57,43,1.6,86,5,1.84545,6.67527,2457200000,-20.2094064,-1.93138591,1606200000,-12.30744458
1500000000,57,43,1.6,86,5,1.83023,6.77317,2450300000,-20.3587771,-1.690432566,1615400000,-13.12462574
1500000000,57,43,1.6,86,5,1.81216,6.7774,2454900000,-21.18832768,-1.639787144,1615400000,-14.44807254
1500000000,57,43,1.6,86,6,2.07226,6.7553,2965500000,-20.04192363,-2.36372355,1592400000,-11.14999786
1500000000,57,43,1.6,86,6,1.87232,6.73069,2452600000,-19.19537562,-1.976517482,1603900000,-12.21943669
1500000000,57,43,1.6,86,6,1.72329,6.69436,2452600000,-17.32978749,-1.803750462,1608500000,-13.64094811
1500000000,57,43,1.6,86,6,2.04301,6.62706,2687200000,-16.14388309,-11.13679001,1491200000,-12.27318527
1500000000,57,43,1.6,86,6,1.65588,6.67015,2450300000,-23.37300199,-1.628491236,1610800000,-16.45562972
1500000000,57,43,1.6,86,7,1.92414,6.75461,3000000000,-16.59084804,-2.077155028,1603900000,-11.32454162
1500000000,57,43,1.6,86,7,1.79622,6.64944,2995400000,-20.93740072,-1.963612012,1599300000,-14.30707344
1500000000,57,43,1.6,86,7,1.75545,6.76193,2995400000,-18.81719264,-1.785133342,1603900000,-15.95759276
1500000000,57,43,1.6,86,7,1.65948,6.70963,2454900000,-19.09357966,-1.663054056,1603900000,-18.93663554
1500000000,57,43,1.6,86,7,1.45298,6.63449,2459500000,-22.76362068,-1.507910331,1613100000,-21.13898996
1500000000,57,43,1.6,86,8,1.87509,6.78392,2988500000,-20.13454151,-1.926567054,1601600000,-13.94753415
1500000000,57,43,1.6,86,8,1.75741,6.70579,2448000000,-20.29834888,-1.913507349,1594700000,-17.74144685
1500000000,57,43,1.6,86,8,1.58545,6.7369,2457200000,-25.626453,-1.620095046,1606200000,-19.63200931
1500000000,57,43,1.6,86,8,1.40906,6.63009,1606200000,-24.15104562,-1.560816654,1606200000,-24.15104562
1500000000,57,43,1.6,86,8,1.22518,6.76039,1620000000,-33.70641757,-1.248166847,1620000000,-33.70641757
1500000000,57,44,1.6,88,1,2.26724,6.73578,2436500000,-17.47974853,-4.127110286,1557900000,-8.302672851
1500000000,57,44,1.6,88,1,2.25968,6.71993,2434200000,-18.07861473,-4.215462181,1555600000,-8.932953545
